rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,1017.57,0,14.65,225,973,1,1.22,-0.05,11923,1,1.25,-0.05,14836
1,960.31,0,14.72,237,918,1,1.16,-0.04,64501,1,1.12,-0.06,63465
1,920.53,0,11.73,224,1016,1,0.98,-0.05,59962,1,1.14,-0.05,55972
1,927.9,0,11.9,207,960,1,1.21,-0.04,29050,1,1.14,-0.05,31372
1,1004.13,0,13.37,201,941,1,0.94,-0.04,33764,1,1.25,-0.04,28527
1,792.33,0,11.5,226,922,1,1.09,-0.04,31152,1,1.06,-0.04,32864
1,865.81,0,13.07,234,879,1,1.06,-0.04,26405,1,0.93,-0.04,29178
1,963.37,0,14.19,230,880,1,0.99,-0.03,5842,1,1.15,-0.03,4862
1,811.96,0,14.84,225,801,1,1.11,-0.03,5552,1,1.13,-0.03,5740
1,990.83,0,12.72,235,999,1,0.96,-0.03,40085,1,1.14,-0.03,47815
1,829.93,0,12.11,193,960,1,1.1,-0.03,38338,1,0.94,-0.03,44813
1,868.33,0,11.56,222,772,1,0.95,-0.07,16943,1,1.15,-0.07,14109
1,789.88,-8,11.81,209,861,1,1.01,-0.06,15405,1,1.04,-0.05,13845
1,786.08,-9,13.71,204,958,1,0.97,-0.06,17321,1,1.13,-0.06,17242
1,860.78,-6,12.52,175,962,1,1.19,-0.05,17273,1,0.99,-0.06,17432
1,896.43,-7,13.07,213,981,1,0.94,-0.07,14374,1,0.98,-0.07,17377
1,901.95,-7,13.51,199,780,1,0.97,-0.06,15384,1,1.17,-0.06,13811
1,773.23,-15,14.47,225,931,1,1.09,-0.06,13599,1,1.03,-0.07,14597
1,834.92,-15,11.88,215,983,1,1.14,-0.06,16138,1,1.13,-0.05,15900
1,762.42,-18,13.72,203,762,1,0.98,-0.06,15101,1,1.07,-0.06,15470
1,923.73,-18,12.82,206,944,1,1.09,-0.05,15194,1,1.14,-0.06,16382
1,892.52,0,11.91,208,931,1,1.16,-0.05,18052,1,1.18,-0.06,17078
1,1013.07,0,12.57,208,741,1,1.02,-0.06,17656,1,0.95,-0.06,17892
1,1012.45,0,11.69,176,849,1,0.93,-0.07,14450,1,0.95,-0.06,16502
1,765.02,7,13.96,210,881,1,1.18,-0.07,15319,1,1.14,-0.06,16902
1,1006.56,6,13.63,201,919,1,1.11,-0.06,16715,1,1.13,-0.07,18186
1,1021.3,-7,-14.08,-260,980,1,1.32,-0.02,36634,1,1.34,-0.02,39125
1,1112.81,-14,-13.81,-246,938,1,1.1,-0.02,36407,1,1.36,-0.02,43570
1,1072.33,-17,-14.2,-284,903,1,1.23,-0.02,37742,1,1.25,-0.02,42541
1,873.74,-14,-15.82,-230,965,1,1.24,-0.02,43875,1,1.36,-0.02,40908
1,1018.16,0,-15.01,-225,974,1,1.35,-0.02,34757,1,1.08,-0.02,37081
1,1095.38,0,-14.58,-270,862,1,1.13,-0.02,33412,1,1.38,-0.02,34570
1,976.83,8,-15.63,-228,967,1,1.31,-0.02,38921,1,1.2,-0.02,39381
1,859.31,7,-13.9,-239,1038,1,1.17,-0.02,42500,1,1.12,-0.02,38015
1,1083.78,18,-14.91,-248,1021,1,1.15,-0.02,43225,1,1.1,-0.02,34944
1,1030.36,13,-12.52,-233,881,1,1.21,-0.02,38312,1,1.11,-0.02,37452
1,1124.63,7,-13.54,-252,1001,1,1.13,-0.02,40848,1,1.38,-0.02,33817
1,932.11,7,-13.06,-177,1048,1,1.17,-0.02,38411,1,1.28,-0.02,39798
1,929.08,6,-11.35,-235,1048,1,1.39,-0.02,40102,1,1.16,-0.02,40957
1,1026.27,-20,-12.66,-214,967,1,1.45,-0.02,36748,1,1.1,-0.02,43826
1,992.09,-27,-9.97,-218,1026,1,1.25,-0.02,35810,1,1.32,-0.02,43597
1,1020.06,8,4.52,59,880,1,2.09,-0.06,7930,1,2.39,-0.07,7502
1,825.79,8,4.02,61,856,1,2.16,-0.05,7925,1,2.69,-0.06,6638
1,999.46,0,9.12,118,941,1,2.51,-0.05,7260,1,2.18,-0.05,8466
1,852.48,0,9.0,151,1013,1,2.63,-0.06,6620,1,2.23,-0.06,6952
1,1034.64,8,10.26,175,806,1,2.05,-0.11,33020,1,2.01,-0.09,27425
1,843.42,7,8.3,149,904,1,2.14,-0.1,26156,1,2.08,-0.13,25528
1,991.58,0,9.69,145,934,1,1.88,-0.12,26999,1,2.1,-0.13,33936
1,902.11,0,9.15,170,885,1,1.73,-0.09,28034,1,1.96,-0.1,29964
1,926.73,0,11.6,155,891,1,1.68,-0.15,67289,1,1.53,-0.16,57665
1,833.4,0,10.32,147,937,1,1.75,-0.14,72576,1,1.81,-0.13,55547
1,1011.84,0,17.76,345,1020,1,1.05,-0.03,20624,1,0.98,-0.03,19282
1,1088.33,0,19.45,384,1002,1,0.89,-0.03,20474,1,1.08,-0.03,18468
1,941.06,0,20.73,424,1035,1,1.0,-0.03,17927,1,1.04,-0.03,19290
1,1123.39,0,18.75,321,1150,1,1.12,-0.03,9313,1,1.17,-0.03,8995
1,926.15,0,22.39,372,882,1,1.03,-0.02,33651,1,1.1,-0.02,30352
1,1177.14,0,19.97,358,1023,1,1.06,-0.02,35228,1,1.1,-0.02,35339
1,1069.88,0,22.1,419,909,1,0.87,-0.02,27147,1,0.9,-0.02,34326
1,1035.75,0,22.47,411,1102,1,1.13,-0.02,32009,1,1.15,-0.02,30128
1,983.68,0,19.84,354,1061,1,0.87,-0.01,51789,1,0.97,-0.01,44618
1,1060.11,0,22.23,410,1090,1,1.01,-0.01,48103,1,0.91,-0.01,43604
1,1035.38,0,16.99,366,950,1,0.9,-0.01,25845,1,0.86,-0.01,22414
1,1164.3,0,18.42,332,1090,1,1.05,-0.01,21581,1,0.95,-0.01,22269
1,1298.3,0,29.63,486,1070,1,1.43,-0.02,7126,1,1.38,-0.02,7319
1,1033.51,-7,22.75,513,1119,1,1.1,-0.02,7027,1,1.37,-0.02,6988
1,1203.0,-44,27.06,434,1169,1,1.4,-0.05,40141,1,1.21,-0.07,42520
1,1147.66,-34,24.66,481,1046,1,1.18,-0.06,45911,1,1.2,-0.05,37665
1,1119.51,0,25.27,464,982,1,1.1,-0.06,38956,1,1.43,-0.06,44190
1,1181.29,0,24.71,568,971,1,1.42,-0.07,37182,1,1.22,-0.07,43809
1,1336.99,-28,27.39,523,1142,1,1.39,-0.06,44837,1,1.23,-0.05,35876
1,1037.61,-36,27.08,575,927,1,1.44,-0.06,45564,1,1.29,-0.06,40801
1,1093.44,-43,29.02,548,929,1,1.4,-0.07,43175,1,1.4,-0.06,44799
1,1106.33,-41,23.52,520,1128,1,1.12,-0.06,34793,1,1.11,-0.07,45175
1,1027.96,-44,28.58,574,1110,1,1.25,-0.06,42621,1,1.27,-0.06,39166
1,1206.79,-41,28.25,513,1169,1,1.34,-0.06,41090,1,1.34,-0.07,34685
1,1000.9,-36,27.25,577,892,1,1.2,-0.06,36237,1,1.17,-0.05,38045
1,1035.67,-28,25.37,498,1089,1,1.44,-0.07,42203,1,1.42,-0.07,40620
1,1130.73,-34,24.88,508,1112,1,1.33,-0.06,36288,1,1.42,-0.06,36850
1,1313.51,-28,29.98,579,990,1,1.26,-0.06,44038,1,1.26,-0.07,40300
1,1106.91,-30,26.7,481,961,1,2.53,-0.24,697,1,2.81,-0.26,770
1,1294.62,-21,27.51,540,1048,1,2.76,-0.2,678,1,2.96,-0.2,761
1,1299.15,-25,25.14,470,1150,1,2.66,-0.23,665,1,2.39,-0.24,704
1,1068.23,-25,26.14,474,1126,1,2.55,-0.25,668,1,2.81,-0.21,675
1,1072.93,8,25.21,500,1100,1,2.68,-0.24,650,1,2.69,-0.21,661
1,1029.49,-18,26.09,500,897,1,0.99,-0.21,30474,1,0.97,-0.2,28945
1,958.09,-18,26.21,535,1117,1,0.87,-0.2,35039,1,1.07,-0.22,34090
1,1230.61,-13,27.01,510,853,1,0.93,-0.24,33392,1,1.09,-0.24,29662
1,1035.37,-13,23.19,512,1088,1,0.89,-0.22,30995,1,0.86,-0.21,28520
1,1185.93,-14,23.36,534,1125,1,1.05,-0.23,32242,1,1.0,-0.23,38309
1,977.67,-9,20.45,404,1085,1,0.88,-0.2,34646,1,1.06,-0.23,37947
1,984.85,-9,25.62,405,887,1,0.85,-0.19,33527,1,1.01,-0.21,36344
1,922.4,-8,22.4,424,994,1,1.08,-0.2,38269,1,1.1,-0.25,37864
1,1161.49,-8,24.45,387,853,1,1.04,-0.23,36703,1,1.1,-0.25,36119
1,1030.43,0,23.52,401,1113,1,1.06,-0.21,35798,1,1.03,-0.25,30580
1,1215.6,21,22.33,386,1053,1,0.87,-0.21,37969,1,1.11,-0.24,34213
1,993.38,23,22.78,402,864,1,1.07,-0.23,36687,1,0.93,-0.24,28942
1,1057.97,13,23.68,362,940,1,1.09,-0.24,38426,1,0.83,-0.24,29356
1,1053.0,17,23.16,420,1050,1,0.84,-0.25,29305,1,0.94,-0.2,30132
1,1060.23,0,20.14,408,927,1,1.0,-0.19,35895,1,0.91,-0.25,38169
1,1331.5,7,19.97,384,1212,1,1.58,-0.01,32195,1,1.62,-0.01,29474
1,1267.82,0,23.14,445,997,1,1.67,-0.01,29978,1,1.92,-0.01,32149
1,1309.54,0,19.11,422,1009,1,1.72,-0.03,7068,1,1.77,-0.03,8572
1,1323.7,0,23.15,490,1085,1,1.85,-0.03,8318,1,1.62,-0.03,8029
1,1364.86,0,22.79,458,1228,1,1.78,-0.03,4635,1,1.68,-0.03,4626
1,1248.65,0,24.05,422,1207,1,1.51,-0.03,3798,1,1.61,-0.03,3917
1,1168.91,0,23.88,456,1222,1,1.71,-0.04,9351,1,1.49,-0.04,9496
1,1021.3,-8,22.83,498,1035,1,1.46,-0.04,9640,1,1.44,-0.04,9883
1,1356.71,-8,25.81,527,962,1,1.45,-0.04,10421,1,1.49,-0.04,10609
1,1154.99,-7,25.06,452,1183,1,1.36,-0.03,10404,1,1.53,-0.04,11317
1,1236.31,-17,20.76,437,1065,1,1.42,-0.04,9568,1,1.32,-0.04,9151
1,1045.83,-15,24.91,491,1218,1,1.68,-0.04,9607,1,1.67,-0.03,9998
1,1153.37,-34,20.89,487,1223,1,1.42,-0.05,10682,1,1.6,-0.05,9544
1,1359.39,-32,26.08,456,996,1,1.6,-0.04,9567,1,1.66,-0.04,10980
1,1335.73,-37,22.54,419,985,1,1.25,-0.04,11406,1,1.28,-0.04,9322
1,1190.1,-42,21.2,489,985,1,1.46,-0.04,9893,1,1.27,-0.04,11130
1,1025.87,-41,24.28,490,1071,1,1.49,-0.04,10033,1,1.48,-0.04,11341
1,1034.89,-32,22.31,557,1178,1,1.39,-0.04,10006,1,1.64,-0.04,11161
1,1309.7,-28,25.88,525,1031,1,1.31,-0.04,11921,1,1.34,-0.04,9754
1,1334.96,-38,26.67,439,931,1,1.33,-0.05,10899,1,1.58,-0.03,9433
1,1335.86,-37,21.32,429,1186,1,1.32,-0.04,8946,1,1.34,-0.04,9452
1,1024.81,-41,24.35,557,1054,1,1.67,-0.04,11649,1,1.33,-0.05,9392
1,1278.1,-39,27.98,542,1179,1,1.69,-0.04,9724,1,1.49,-0.04,10429
1,1256.75,-22,24.3,504,941,1,0.99,-0.23,49948,1,1.11,-0.2,53845
1,1102.34,-26,24.94,422,1029,1,0.99,-0.23,62482,1,1.03,-0.22,48838
1,1261.62,-22,26.82,540,1121,1,0.93,-0.23,63594,1,1.01,-0.26,49253
1,1021.31,-26,22.85,520,1050,1,0.92,-0.23,54773,1,0.98,-0.23,64652
1,1263.51,-26,24.44,426,1091,1,2.0,-0.14,262,1,1.61,-0.15,340
1,1227.2,-16,22.66,476,1195,1,1.83,-0.13,340,1,1.79,-0.16,275
1,1024.5,-13,22.99,532,1107,1,1.6,-0.17,347,1,2.05,-0.16,346
1,1278.43,-16,23.08,433,1038,1,1.86,-0.16,274,1,1.85,-0.15,269
1,1127.61,-13,21.39,402,1033,1,1.64,-0.15,342,1,1.6,-0.17,343
1,1265.82,-41,25.33,387,1138,1,1.27,-0.02,15512,1,1.44,-0.02,13783
1,1086.87,-35,23.0,399,924,1,1.29,-0.02,13144,1,1.18,-0.02,12736
1,1206.2,-32,21.95,507,934,1,1.55,-0.02,22104,1,1.55,-0.02,21145
1,1018.87,-31,27.07,446,907,1,-340.55,-267.5,29897,1,-285.35,-270.55,32866
1,1027.91,-30,20.74,399,1052,1,1.46,-0.02,21685,1,1.32,-0.02,18785
1,1099.05,-24,27.19,471,1036,1,1.46,-0.02,20333,1,1.27,-0.02,20867
1,1025.19,-35,21.91,479,960,1,1.44,-0.02,21116,1,1.4,-0.02,18150
1,1030.38,-31,25.72,426,873,1,1.44,-0.02,17065,1,1.23,-0.02,17134
1,1193.3,-32,27.7,464,1045,1,1.49,-0.02,19454,1,1.27,-0.02,19472
1,1211.25,-31,25.48,488,955,1,1.24,-0.02,21467,1,1.35,-0.02,22683
1,1157.56,-35,26.18,418,1075,1,1.19,-0.02,17730,1,1.18,-0.02,20409
1,1255.8,-28,27.57,412,1137,1,1.44,-0.02,21863,1,1.25,-0.02,21796
1,1214.49,-28,26.97,450,1107,1,1.53,-0.02,17509,1,1.49,-0.02,22799
1,1067.01,-34,26.59,467,926,1,1.35,-0.02,20649,1,1.31,-0.02,19653
1,1117.25,-29,27.89,403,947,1,1.45,-0.02,21282,1,1.22,-0.02,22158
1,1203.13,-27,26.89,495,1095,1,1.29,-0.02,18007,1,1.25,-0.02,20508
1,1219.98,-24,21.18,523,936,1,1.29,-0.02,18293,1,1.47,-0.02,21717
1,3391.46,-21,-0.43,-20,2562,1,3.37,-0.21,4913,1,2.91,-0.25,4436
1,2858.93,-16,-0.28,-15,3403,1,2.98,-0.21,4637,1,3.22,-0.25,5772
1,3073.21,-17,-0.32,-15,2990,1,2.68,-0.24,5690,1,3.15,-0.23,4607
1,2967.96,-82,-0.19,-11,2976,1,2.64,-0.23,4981,1,3.35,-0.19,4541
1,3260.69,-77,-0.2,-12,2679,1,2.76,-0.22,5598,1,3.18,-0.25,5401
1,2991.86,-34,-0.31,-19,2733,1,3.44,-0.2,5679,1,3.18,-0.25,5814
1,3132.97,-43,-0.56,-25,3009,1,3.36,-0.21,5874,1,2.68,-0.22,5748
1,3000.09,-49,-0.48,-25,3056,1,2.88,-0.21,4908,1,2.61,-0.21,5252
1,2609.44,-32,-0.55,-25,2492,1,2.59,-0.24,4886,1,3.32,-0.19,4862
1,3162.69,-35,-0.47,-30,3327,1,2.85,-0.22,4660,1,3.09,-0.19,5411
1,3158.11,-17,-0.57,-33,3319,1,3.11,-0.22,8229,1,2.42,-0.22,6834
1,2632.61,-16,-0.57,-28,3084,1,2.41,-0.21,8407,1,2.46,-0.21,8390
1,3211.09,0,-0.7,-32,2929,1,2.59,-0.2,6505,1,2.42,-0.2,7070
1,2722.7,-8,-0.75,-37,2756,1,2.92,-0.22,6933,1,2.45,-0.25,7549
1,3027.76,-7,-0.84,-43,3239,1,2.52,-0.2,8448,1,2.9,-0.22,7359
1,2637.4,-16,-0.86,-45,3216,1,2.45,-0.21,7543,1,2.38,-0.2,7394
1,2775.05,-17,-0.98,-46,2573,1,3.14,-0.24,7396,1,2.86,-0.22,8259
1,3018.22,-17,-0.77,-43,2653,1,3.14,-0.22,7538,1,2.44,-0.22,7611
1,3090.75,-14,-0.82,-44,2950,1,2.76,-0.26,8304,1,2.54,-0.26,6437
1,2837.17,-6,-0.88,-49,2581,1,2.93,-0.22,7973,1,2.78,-0.2,6429
1,2529.07,-7,-1.01,-40,2960,1,2.72,-0.25,6745,1,2.57,-0.21,7279
1,2758.33,-25,-0.83,-41,3243,1,2.5,-0.26,8118,1,2.82,-0.26,6809
1,2675.91,-13,-0.97,-40,2524,1,3.09,-0.18,10057,1,2.65,-0.18,8647
1,2768.83,-16,-0.88,-45,2689,1,2.99,-0.2,7810,1,2.74,-0.2,8702
1,3147.97,-7,-0.85,-44,2595,1,2.83,-0.18,9064,1,3.04,-0.2,8698
1,2768.78,-7,-0.85,-42,2821,1,2.56,-0.18,8297,1,2.76,-0.22,7922
1,3013.51,0,-1.11,-45,2759,1,2.65,-0.18,10120,1,2.84,-0.21,8768
1,2767.03,0,-1.03,-57,3086,1,2.74,-0.19,8331,1,2.55,-0.17,8071
1,3097.63,0,-1.13,-46,2843,1,2.59,-0.22,9651,1,2.53,-0.16,10342
1,2890.27,0,-0.96,-56,3093,1,2.68,-0.2,10074,1,3.07,-0.16,8688
1,2874.73,-16,-1.57,-81,3047,1,2.51,-0.23,16410,1,2.45,-0.2,19868
1,2704.55,-6,-1.6,-85,3092,1,3.12,-0.22,18949,1,3.08,-0.25,19940
1,2610.81,-8,-1.96,-99,3130,1,2.39,-0.1,1091,1,2.42,-0.1,1100
1,2926.01,-8,-1.86,-93,2502,1,2.9,-0.09,1431,1,2.47,-0.1,1137
1,2431.55,-7,-2.47,-144,2870,1,2.41,-0.06,343,1,3.04,-0.06,343
1,2350.43,-8,-2.42,-128,2663,1,2.77,-0.07,366,1,2.85,-0.06,308
1,2527.87,-8,-2.82,-122,2420,1,2.88,-0.05,2901,1,2.95,-0.05,3142
1,2651.76,-8,-2.22,-127,2492,1,2.4,-0.05,2862,1,2.42,-0.05,2954
1,2576.42,0,-1.56,-70,2405,1,2.48,-0.03,1574,1,2.49,-0.03,1420
1,2530.92,0,-0.94,-48,2770,1,2.93,-0.03,1497,1,2.85,-0.03,1245
1,2591.13,0,-1.15,-51,2634,1,3.05,-0.03,603,1,2.59,-0.03,708
1,2614.25,0,-1.04,-54,2724,1,2.99,-0.03,711,1,2.61,-0.03,635
1,2962.66,0,-1.03,-51,2646,1,2.58,-0.02,698,1,2.52,-0.02,788
1,2950.4,-34,4.7,218,2912,1,2.57,-0.15,9676,1,2.56,-0.15,7633
1,3147.88,-31,4.12,200,3230,1,2.73,-0.17,8327,1,2.65,-0.13,9310
1,3133.6,-60,4.34,206,3148,1,2.42,-0.14,8038,1,2.31,-0.14,9028
1,3019.82,-53,4.42,203,2562,1,2.42,-0.15,8547,1,2.37,-0.15,7445
1,2678.25,-81,3.71,203,3171,1,2.44,-0.17,8972,1,2.42,-0.13,7448
1,2718.1,-67,3.45,193,3353,1,2.67,-0.17,9444,1,2.54,-0.15,9733
1,2950.93,-41,3.83,190,3325,1,2.22,-0.13,9616,1,2.52,-0.15,7825
1,2647.17,-47,3.54,166,2599,1,2.35,-0.13,7545,1,2.54,-0.14,9377
1,3193.41,-56,3.37,152,3015,1,2.47,-0.15,9411,1,2.37,-0.13,7476
1,2875.07,-52,3.29,180,2947,1,2.5,-0.17,9515,1,2.38,-0.15,8835
1,3227.74,-57,3.76,169,2629,1,2.29,-0.14,8822,1,2.15,-0.15,8581
1,2873.58,0,3.27,128,2923,1,2.71,-0.15,7887,1,2.42,-0.13,9723
1,2643.08,0,2.86,134,3222,1,2.65,-0.14,9528,1,2.79,-0.16,9307
1,2885.17,-7,2.65,130,2491,1,2.36,-0.14,7489,1,2.18,-0.14,8276
1,2811.7,-7,3.26,147,3175,1,2.35,-0.16,8225,1,2.73,-0.16,8771
1,2957.34,-20,0.23,9,2618,1,3.41,-0.25,3049,1,2.81,-0.22,3634
1,2432.63,-47,0.11,5,2839,1,3.19,-0.24,3148,1,3.31,-0.24,2965
1,3081.65,-48,0.09,6,2875,1,3.19,-0.23,3696,1,3.33,-0.26,3345
1,3006.87,-36,0.11,5,3108,1,3.49,-0.24,3528,1,3.58,-0.23,3136
1,3140.53,-33,0.09,5,2664,1,3.2,-0.21,3264,1,2.8,-0.25,3701
1,2490.89,-69,0.11,6,3112,1,3.18,-0.26,2932,1,3.1,-0.21,3452
1,3173.14,-62,0.09,5,2871,1,2.96,-0.23,3692,1,3.14,-0.26,3779
1,2443.16,-59,0.09,6,2886,1,3.25,-0.25,3802,1,3.37,-0.26,3180
1,3019.01,-34,0.11,6,2479,1,3.2,-0.2,3784,1,3.24,-0.23,3290
1,3104.99,-41,0.09,6,2467,1,2.8,-0.23,3589,1,3.67,-0.23,3184
1,3116.76,-16,0.1,4,3210,1,3.29,-0.23,2966,1,3.62,-0.24,3496
1,2411.49,-17,0.1,4,3079,1,3.42,-0.25,3040,1,3.38,-0.22,3643
1,2600.18,0,0.0,1,2415,1,3.33,-0.23,3667,1,3.2,-0.21,3492
1,2782.16,-7,-0.2,-10,2860,1,3.05,-0.12,21370,1,2.52,-0.11,20377
1,2623.96,-8,-0.32,-13,2438,1,2.65,-0.12,22264,1,2.53,-0.14,19106
1,3037.12,-13,-0.29,-12,2548,1,2.36,-0.16,13148,1,2.68,-0.15,13764
1,2993.86,-17,-0.28,-15,2533,1,3.1,-0.13,11247,1,2.77,-0.14,11116
1,2705.15,-18,-0.19,-9,2422,1,2.84,-0.16,476,1,2.99,-0.15,463
1,2847.58,-14,-0.23,-8,2849,1,3.02,-0.14,456,1,3.06,-0.17,502
1,2494.36,-8,-0.18,-8,2485,1,2.5,-0.13,4679,1,3.0,-0.14,4505
1,2721.94,-7,-0.22,-7,3030,1,2.79,-0.1,5006,1,3.12,-0.11,5751
1,2600.4,-9,-0.18,-9,3116,1,2.77,-0.09,3348,1,2.44,-0.1,3325
1,2516.05,-8,-0.19,-8,3124,1,2.55,-0.09,3601,1,2.85,-0.09,3842
1,2347.43,0,-0.29,-16,2597,1,2.8,-0.07,5876,1,2.45,-0.06,7329
1,2963.53,0,-0.44,-18,2678,1,2.34,-0.08,6388,1,2.9,-0.06,6334
1,2910.82,0,-0.35,-16,2744,1,3.12,-0.05,727,1,3.12,-0.06,811
1,2466.24,0,-0.5,-22,3045,1,2.34,-0.06,794,1,2.84,-0.06,810
1,3025.92,0,-0.45,-24,2603,1,3.08,-0.03,849,1,3.12,-0.04,1087
1,2797.21,0,-0.63,-25,2469,1,3.13,-0.04,1118,1,2.64,-0.04,895
1,2670.68,0,-0.67,-31,2929,1,2.9,-0.04,1038,1,2.65,-0.04,883
1,2659.57,-30,-0.81,-46,2896,1,3.46,-0.06,3756,1,3.0,-0.05,3410
1,2894.28,-34,-0.84,-35,2925,1,3.41,-0.07,4189,1,3.51,-0.06,4222
1,2664.88,-28,-0.84,-36,3269,1,2.89,-0.17,3843,1,3.13,-0.18,4337
1,2510.4,-51,-0.7,-43,2793,1,3.23,-0.2,3901,1,2.8,-0.19,3931
1,2465.07,-37,-0.86,-37,2626,1,3.36,-0.22,3810,1,2.79,-0.28,3661
1,2604.75,-43,-0.83,-36,2890,1,2.68,-0.25,3890,1,3.46,-0.26,3343
1,2570.64,-65,-0.78,-46,2465,1,3.33,-0.36,4579,1,3.26,-0.34,5165
1,3238.07,-61,-0.74,-41,2745,1,3.32,-0.36,4828,1,3.23,-0.31,5699
1,2480.29,-27,-0.84,-35,2546,1,2.59,-0.31,5773,1,2.55,-0.36,5699
1,2564.48,-32,-0.72,-37,3129,1,2.51,-0.28,5711,1,3.29,-0.35,5530
1,2716.06,-7,-0.64,-38,3143,1,3.01,-0.34,3516,1,3.01,-0.31,3862
1,3175.76,-8,8.78,411,2891,1,2.4,-0.19,3340,1,2.5,-0.19,3198
1,2480.04,8,8.11,336,2899,1,2.94,-0.19,3288,1,3.02,-0.18,2832
1,2985.82,9,6.77,376,2702,1,3.08,-0.18,3320,1,2.46,-0.16,3074
1,2905.62,7,6.58,329,2362,1,2.71,-0.18,3209,1,2.86,-0.16,2963
1,2858.5,9,6.89,364,2766,1,2.55,-0.17,2652,1,2.94,-0.2,2857
1,2547.48,8,7.49,343,2879,1,2.38,-0.21,3224,1,2.51,-0.17,3157
1,2828.19,8,6.43,408,2766,1,2.4,-0.18,3438,1,2.81,-0.19,3490
1,2725.88,7,7.08,345,3142,1,2.36,-0.19,3385,1,3.08,-0.17,2595
1,2970.64,7,7.35,329,2823,1,2.83,-0.19,3280,1,2.69,-0.17,2621
1,2658.3,7,7.18,411,2815,1,3.07,-0.17,2861,1,3.07,-0.21,2963
1,2618.04,7,6.86,407,2658,1,3.06,-0.2,3261,1,2.84,-0.19,2636
1,2416.03,8,8.4,365,3006,1,2.55,-0.2,3208,1,3.07,-0.2,3302
1,2502.14,7,8.61,400,2363,1,2.33,-0.18,3409,1,2.67,-0.16,2686
1,3213.83,0,6.29,298,2688,1,2.83,-0.2,720,1,3.11,-0.23,586
1,3079.05,0,6.97,334,2850,1,2.54,-0.2,736,1,3.01,-0.22,613
1,2474.11,-8,7.54,385,2904,1,2.94,-0.21,656,1,2.51,-0.21,756
1,2487.36,-7,6.67,291,2502,1,2.66,-0.2,640,1,3.04,-0.23,645
1,2744.42,0,6.3,336,2571,1,2.64,-0.23,697,1,3.21,-0.22,579
1,1049.73,-37,-7.41,-147,1073,1,1.26,-0.12,32882,1,1.32,-0.12,37322
1,1093.05,-39,-7.42,-139,1095,1,1.19,-0.11,34135,1,1.19,-0.12,33110
1,1168.68,-73,-6.81,-153,1089,1,1.12,-0.11,33343,1,1.29,-0.12,37880
1,1210.56,-70,-6.96,-128,1059,1,1.11,-0.12,34397,1,1.3,-0.12,35565
1,1137.69,-118,-6.73,-139,1175,1,1.13,-0.31,49943,1,1.13,-0.32,46706
1,1205.5,-117,-7.57,-129,1102,1,1.15,-0.37,45547,1,1.19,-0.32,42323
1,1093.03,-102,-7.04,-140,1081,1,0.95,-0.5,46674,1,0.97,-0.52,47944
1,1077.8,-88,-6.21,-134,1058,1,1.04,-0.54,51795,1,1.02,-0.51,51130
1,1074.83,-80,-6.47,-121,1110,1,0.89,-0.6,18345,1,0.98,-0.59,20964
1,1019.51,-58,-6.09,-109,1047,1,0.96,-0.62,18094,1,0.83,-0.61,20539
1,1163.13,-50,-5.77,-105,1015,1,0.86,-0.59,18486,1,0.85,-0.58,17569
1,1042.83,-39,-6.38,-114,991,1,0.95,-0.56,17617,1,0.93,-0.56,18818
1,1088.89,-37,-5.79,-110,1115,1,0.78,-0.53,17089,1,0.74,-0.53,17425
1,1081.02,-17,-5.83,-110,1163,1,0.87,-0.55,18117,1,0.87,-0.53,16938
1,1068.88,-17,-5.61,-107,1041,1,0.73,-0.52,17081,1,0.76,-0.53,18265
1,947.73,-7,-5.23,-106,1047,1,0.83,-0.6,19543,1,0.74,-0.58,16309
1,1143.0,-8,-6.23,-115,948,1,0.83,-0.52,16423,1,0.82,-0.54,17079
1,1125.72,-7,-5.8,-114,1042,1,0.78,-0.55,18160,1,0.82,-0.59,19468
1,971.0,0,-5.88,-111,1051,1,0.75,-0.57,16609,1,0.89,-0.58,17189
1,988.5,0,-6.22,-99,1018,1,0.89,-0.52,17617,1,0.86,-0.61,16836
1,1025.29,-17,-6.18,-112,927,1,0.73,-0.51,16997,1,0.78,-0.5,19689
1,1103.29,-16,-5.43,-109,1097,1,0.86,-0.52,17196,1,0.81,-0.57,18183
1,1109.01,-16,-6.05,-106,1104,1,0.78,-0.19,18188,1,0.68,-0.19,19643
1,962.17,-16,-5.41,-108,933,1,0.81,-0.19,17534,1,0.72,-0.18,18604
1,1012.87,-14,-6.11,-108,1035,1,0.74,-0.18,38086,1,0.72,-0.2,34475
1,1049.61,-16,-6.09,-102,1067,1,0.75,-0.18,37042,1,0.71,-0.19,36684
1,968.01,-16,-5.53,-101,965,1,0.7,-0.17,38190,1,0.71,-0.17,37835
1,1019.95,-8,-6.1,-107,972,1,0.76,-0.2,36916,1,0.76,-0.18,35102
1,908.82,-8,-5.55,-101,924,1,0.7,-0.11,10315,1,0.66,-0.11,10280
1,979.44,0,-6.3,-96,954,1,0.79,-0.12,9959,1,0.78,-0.11,9200
1,1030.35,0,-6.06,-101,911,1,0.68,-0.08,50712,1,0.75,-0.09,48789
